Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
BR_1_13_1 - illumina_universal_adapter	0.0009448524193404522	0.0009624802629848635	0.0009836336753581572	0.0009942103815448041	0.0010118382251892155	0.0010717728935802143	0.0011035030121401548	0.0011740143867178005	0.0012586280362109753	0.0013961252166373845	0.0015600641625304107	0.0017116636178723488	0.001810379542281053	0.0018808909168586984	0.0019514022914363443	0.002044829862751725	0.0024167773636488057	0.003992706585459187	0.004519779110427088	0.0047154481748800554	0.005820713971384651	0.005979364564184354	0.006067503782406411	0.0061485918631707034	0.006286089043597112	0.00643592571457461	0.006677427172503046	0.006890724080600424	0.0071569045196310365	0.007535903157985882	0.008075315173504872	0.00881392182220571	0.009776402085190573	0.010752984623090966	0.01193052457853765	0.013578727959290118	0.01563589731259293	0.017941619261281943	0.020569930748663687	0.02341506471287169	0.0269159544606518	0.031035581520350745	0.03647905963774499	0.04249720545794705	0.049426710794565176	0.05722174325412391	0.0660180372326852	0.07636734423631916	0.08786246107683984	0.10119263644074375	0.11592422537437838	0.13333700932632797	0.1527558418850116	0.1745385682764108	0.19922107494731567	0.22631683341314046	0.25665964067826585	0.2896783546086129	0.326018154281567	0.36577775562153697	0.4097645138674368	0.45819348871172827	0.510148032284902	0.5669749118413911	0.6286335833408134	0.6963932515255664	0.7673171176444914	0.8439206749856456	0.927533062959818	1.0176748042198802	1.115163830710933	1.210523413689741	1.2309734751016226	1.2312643345217555
BR_1_13_2 - illumina_universal_adapter	0.0009378012818826876	0.0009519035567982167	0.0009765825379003928	0.000980108106629275	0.0009977359502736864	0.0010506194812069207	0.0010858751684957434	0.001166963249260036	0.0012445257612954462	0.0013820229417218551	0.0015459618876148815	0.0016957985585923786	0.0017927516986366414	0.0018544491513920814	0.0019267233103341683	0.002023676450378431	0.0023762333232666593	0.003971553173085893	0.0045426953071648225	0.004755992215262201	0.005813662833926887	0.005982890132913235	0.006093945547873028	0.006206763747197261	0.0063812793992769345	0.006557557835721048	0.006844891687124955	0.0071128349105200085	0.007433661664848296	0.007860255481043053	0.008436685968215306	0.00924756677585823	0.010292897903971827	0.01134528016954319	0.012665605658509604	0.0144178133167641	0.016587800869391146	0.019057461763973188	0.021892019021994544	0.02487112459790007	0.028527139369751	0.03286006333754733	0.03851683836303896	0.04483994587828933	0.052047971144489155	0.060225527811131614	0.06926684881635023	0.07995637320232132	0.09194683244924998	0.10582523375049507	0.12106979293418207	0.13896910537071744	0.15904016814424426	0.1816549287556597	0.2070249213286966	0.2347852494999157	0.2659424631414129	0.2998408064696161	0.3371924443677594	0.3783816638272911	0.4238491609393215	0.47378707919957463	0.5273898261535008	0.5857591420288759	0.6492687371109614	0.718748882835409	0.7921089169459916	0.8711574562006257	0.9572430306381089	1.0502704499027613	1.1511528362953634	1.2494527435940592	1.2714223251280892	1.2721750340517057
BR_1_19_1 - illumina_universal_adapter	0.0004827732066472864	0.0005066138588273993	0.0005185341849174558	0.0005215142664399699	0.0005364146740525405	0.0005602553262326534	0.0005960163045028227	0.0006675382610431614	0.000706279320835845	0.0008120722148850959	0.000944685842636974	0.001044518573641197	0.0011383911416003915	0.0012188533427082726	0.0013291163590412947	0.0014274590492842605	0.0016077539813963643	0.0028415077317172073	0.002969651237185314	0.003148456128536161	0.003453914484593858	0.0035805679493007073	0.0036848708025887015	0.0038130143080568083	0.003953078139614971	0.004136353153249589	0.004316648085361694	0.004599755830000534	0.004912664389864516	0.005240473357341069	0.005630864036790417	0.00611065716191519	0.0067483946077332106	0.0074665942546591115	0.008187773983107528	0.009071368154532963	0.010159097910250613	0.011392851660571456	0.012774119446256747	0.014496606566269905	0.016385978251543854	0.018612099148861895	0.021332913578917284	0.024467959340602127	0.028090248431218035	0.0324113666388635	0.037453664574957385	0.04302343694053626	0.04961090714605371	0.05728461706652754	0.06602966629434522	0.0760650908214115	0.08731489856890227	0.09980442022975893	0.11402983937748004	0.13005969788708344	0.14784333437268643	0.16763256572294138	0.18946613299764106	0.21412183747416158	0.24098876244038758	0.2703231949072552	0.3026675097118622	0.3383584560662525	0.3781574447994285	0.42202573485159744	0.47019428254075435	0.5231801320110552	0.5812574507625716	0.643792971471769	0.71316032907133	0.7817975666978751	0.7968410182235264	0.7971390263757777
BR_1_19_2 - illumina_universal_adapter	0.0004917134512148287	0.0005155541033949417	0.000524494347962484	0.0005274744294849981	0.0005364146740525405	0.0005632354077551675	0.0005989963860253369	0.0006705183425656755	0.000709259402358359	0.0007927016849887541	0.0009104149051280617	0.0010191878806998268	0.0011071002856139931	0.001180112282915589	0.0012933553807711253	0.0014006383155816334	0.0015719930031261949	0.002834057527910922	0.0029756114002303423	0.003157396373103703	0.003452424443832601	0.003613348846048363	0.0037519226368452688	0.003915827120583545	0.004090161889650621	0.004304727759271637	0.004523763751176425	0.004830712147995378	0.005209182501354671	0.005621923792222875	0.006112147202676447	0.006614290939220075	0.007268418833411923	0.008068570722206962	0.008867232570240746	0.009853639554192916	0.011063552652333646	0.012395649092897455	0.013866319324258171	0.01565883836005041	0.017636122450238524	0.020058928728042498	0.022940667560313648	0.026256008254110598	0.030082432929018722	0.034735830226424506	0.04010891721151745	0.046124211764712195	0.053043961059989965	0.06105293015174664	0.07020029038510373	0.08063355579542564	0.09244957903219408	0.10542038385893676	0.12024628943344448	0.13698838742692876	0.15559005629046185	0.17622563079311085	0.19892044162781708	0.2245029514578395	0.25247101654663445	0.2833774420166283	0.3170702437101729	0.35471314346180993	0.39595151157036024	0.44161381069908273	0.4915808375870768	0.5465305607807146	0.6069695941388233	0.6720739451204278	0.7441159258864454	0.8150061051440111	0.8316751911401938	0.8326005064529345
BR_1_25_1 - illumina_universal_adapter	0.0005937698550981095	0.0006084671287391517	0.0006231644023801941	0.0006496194949340702	0.0006819534969443633	0.0007436820462367411	0.0007760160482470341	0.0008524418711804542	0.0008994731468317896	0.001011172426503711	0.0011346295250884665	0.0012154645301141994	0.0012845417162270982	0.0013609675391605181	0.0014609089999196058	0.0015917147353248825	0.003996188702999405	0.009734004332462324	0.012829250161265834	0.012986510989224988	0.013399504378538277	0.013511203658210198	0.01360526620951287	0.01373754167228225	0.01388010522660036	0.014003562325185116	0.014137307515318602	0.014319553708467526	0.014497390719524137	0.014717849824139772	0.015020613661145245	0.015371878501166156	0.015886283078602636	0.01638158120030576	0.016940077598665372	0.0176455467334354	0.018592051155918526	0.01978840923029937	0.021106754675900865	0.022613225224107705	0.024437156882961053	0.026740219662512384	0.029244635090945995	0.032001843626005534	0.035226425462850215	0.03894189623930571	0.043424564699823615	0.04865532438867058	0.054967803417498254	0.06195635703381387	0.06973709369938166	0.07906986246144354	0.08983267594877883	0.1018432879682386	0.1156308003709004	0.1309821026889691	0.14829255158338872	0.1680765516315958	0.1903840735639698	0.2154267581209418	0.2429356451948807	0.27410562313280323	0.3082018282526573	0.34504642354338627	0.38624435128659196	0.43226298478405956	0.48153853412038217	0.5365019283557881	0.5964770929027894	0.6618197017834995	0.734572676034023	0.8044508635603587	0.8191995776591446	0.8194523707657706
BR_1_25_2 - illumina_universal_adapter	0.0005937698550981095	0.0006114065834673602	0.0006261038571084025	0.0006466800402058618	0.0006819534969443633	0.0007525004104213664	0.0007848344124316596	0.0008583207806368711	0.0009082915110164149	0.0010214605180524409	0.0011552057081859258	0.0012301618037552416	0.0013109968087809745	0.0013874226317143945	0.0014770760009247524	0.0015990633721454036	0.003949157427348069	0.009732534605098219	0.012873341982188962	0.013045300083789157	0.013437717290004987	0.013581750571687201	0.013706677397636062	0.013866877680323422	0.014046184418744138	0.014219612247708438	0.01441802544186251	0.014650242365390979	0.01487364092473482	0.015116145939812019	0.015470350234561139	0.01588040416914622	0.016424203293864785	0.017012094239506476	0.017657304552348235	0.018471533512061978	0.01953708585103755	0.020828976204085164	0.02232074947865096	0.023925691760252783	0.025927460430162745	0.028365738127211666	0.03104211165724547	0.03398597556754625	0.03741191005327321	0.04131697565969815	0.04597013249445214	0.0513375768281608	0.05783671123222971	0.06507805795517126	0.0731880135502984	0.0828059094209965	0.09389353265579882	0.10638033634122837	0.12059553940684449	0.136367183751047	0.15419203722290312	0.1744625170286287	0.19741818872857267	0.22307374959637613	0.2512983938966338	0.28340899734758307	0.3182194899663917	0.35591064821884477	0.3981123997517336	0.44505696148858687	0.495368668616603	0.5517562286678259	0.6131878930326545	0.6798988180893457	0.7543992981757891	0.8262469203700245	0.8425491362926685	0.8433222128861875
BR_1_31_1 - illumina_universal_adapter	0.0005848303966927841	0.0006047677965800381	0.0006147364965236651	0.0006247051964672921	0.0006978089960538901	0.0007376837958283981	0.0007675898956592791	0.0007875272955465331	0.0008340478952834591	0.0009287505447479157	0.0010068386943063272	0.001093234093817761	0.0011347703435828737	0.0012211657430943076	0.0013025767926339283	0.0013972794420983848	0.0015783774910742752	0.002307754036949651	0.002686564634807477	0.0028128348340934186	0.0031982912319136634	0.003288009531406306	0.0033677591309553222	0.0034724304803634056	0.0035721174797996758	0.0036950647791044087	0.003831303678333978	0.004030677677206518	0.004175223826389109	0.0044078268250737395	0.004700242023420131	0.005148833520883346	0.00561902386822442	0.006175609615076927	0.006747148411844876	0.007489816557645088	0.008481702202035974	0.009558321795947691	0.010967231387980305	0.012429307379712266	0.014123986370128856	0.016245658008130805	0.018739494444028157	0.02175170327699412	0.02513773835784609	0.029017224085907598	0.033493170360596125	0.03866858708132914	0.04476112419687584	0.051481689408871045	0.05926225971487192	0.06805963741512275	0.07820777395773504	0.09006720399066996	0.10317604441653946	0.11789981423327656	0.13465221448854173	0.15303117428460872	0.17361986256817968	0.19685524068678362	0.2230297238387669	0.2515568201774462	0.28267577850146847	0.3163666614109465	0.35407493039770627	0.3956876068623866	0.441173123255166	0.4904400998265612	0.5439371280740355	0.6033705171379398	0.6686954078685274	0.7319816994606435	0.7445505686395666	0.7447599113383827
BR_1_31_2 - illumina_universal_adapter	0.0005715387967679481	0.0005914761966552021	0.0006014448965988291	0.0006080906965612471	0.0006778715961666362	0.0007144234959599352	0.0007443295957908162	0.0007709127956404882	0.0008174333953774142	0.0008888757449734076	0.0009702867945130282	0.0010583436440150668	0.0010982184437895747	0.0011796294933291952	0.0012510718429251887	0.0013474359423802497	0.0015252110913749313	0.0022695406871657475	0.002646689835032969	0.0027845901842531427	0.003153432082167342	0.0032481347316317983	0.00334117593110565	0.003477414830335219	0.0036119922795741837	0.0037814601786158425	0.003947605177676293	0.004198484126257573	0.004406165375083135	0.004676981723551668	0.005060776671381308	0.005539274268675404	0.0060759226156406575	0.006732195361929436	0.007393452458190026	0.008227500353473485	0.009305781397375807	0.010538577290404347	0.012115293331488017	0.013708623872477732	0.015516281462255428	0.01778249924943997	0.0204158974845481	0.023580959716649676	0.02711320239667484	0.031218645323458562	0.03592553314684111	0.041298662416456064	0.04763044833064981	0.054678319190794106	0.06279117949491589	0.07183777469375738	0.08216867073533617	0.09436869801634501	0.1078015211903824	0.12284927375528736	0.13987082890903046	0.1587133332524761	0.1796525874840646	0.2033166197002445	0.2299579702995877	0.2590449752851007	0.29056102015687746	0.3248915613127382	0.36345049269468743	0.40559151025638	0.45175489824532605	0.5020552967108773	0.5565824239525263	0.6170857868103798	0.683522187584682	0.7477056621717244	0.761100271995978	0.7615820924932533
BR_1_35_1 - illumina_universal_adapter	0.0004990697179467242	0.0005022895225786385	0.0005055093272105528	0.0005377073735296963	0.0005473667874254394	0.000589224247640326	0.0006053232707998976	0.0006471807310147842	0.0006922579958615851	0.0007663135023956151	0.0008532482274573026	0.00094018295251899	0.0009804305104179193	0.0010158483613689772	0.0010641454308476924	0.0011559098628572515	0.00129919116897744	0.0020799937922166695	0.0022538632423400448	0.002395534646144276	0.0028141092482931412	0.0029364618243058866	0.003005687623892045	0.0030829629350579892	0.0032004858041228632	0.0033019096500281654	0.003437141444568568	0.0035884722622685425	0.00376073181007596	0.003945870576411035	0.004259801528022684	0.004601100819005605	0.004984257570203413	0.0054881569950980084	0.0061063594844255635	0.00692901956787968	0.007735580628174225	0.008662884362165557	0.00979464569028345	0.01108256754304919	0.012723058003009552	0.014527758499197543	0.016789671253117373	0.019413812028127572	0.022129717235147325	0.02531249411379466	0.029177869574407836	0.03364856830582091	0.03880830522846365	0.045028967777322175	0.0518098763321338	0.05960663324831439	0.06849490393471395	0.078680755887775	0.09024951393024325	0.10333801975897508	0.11878181267595225	0.1354604006692686	0.1545876500851558	0.17566771101029904	0.19914813628853442	0.22449765815559608	0.2527289051682211	0.28346194037984357	0.3179766361316494	0.355736894952425	0.397125873593368	0.4423351504300774	0.4919442902962977	0.5449020269797089	0.6036167743449831	0.6611096058524457	0.673430188276466	0.6735670299733223
