Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
BR_1_13_1	1120.0	1010.5	815.0	660.0	542.0	451.0	371.5	323.0	303.5	291.5	270.0	232.0	218.0	223.5	194.5	183.5	208.5	230.5	264.5	295.0	331.5	437.5	568.5	667.0	854.5	1317.0	1790.5	2277.5	3704.0	6574.0	10359.5	14763.0	21245.5	33184.5	52240.0	80796.5	115169.5	153981.0	204548.0	261487.5	328475.5	419953.0	517256.0	612401.0	708072.5	824603.5	943924.0	1038691.5	1124694.5	1197463.5	1279453.5	1321065.5	1319223.0	1315343.0	1300646.5	1270070.5	1205612.0	1120387.5	1037378.0	963948.0	895440.0	843898.0	803609.5	764197.0	721030.5	664268.0	594629.0	524171.5	460198.5	400252.5	339908.0	275420.5	217212.5	169607.5	129437.0	96575.5	71531.0	51908.5	36215.0	25814.0	18724.0	12899.0	8390.0	5534.0	3775.0	2803.5	2104.0	1469.0	1127.5	879.0	690.5	529.0	392.0	317.0	243.0	175.5	142.0	120.0	102.0	66.0	25.0
BR_1_13_2	281.0	218.5	146.5	106.5	89.5	97.0	89.0	93.5	103.0	116.5	123.5	125.5	127.5	128.0	152.0	186.0	216.5	241.5	264.0	314.5	385.5	474.5	603.5	745.0	886.5	1136.0	1537.0	2019.0	3165.0	5521.5	7821.5	9961.0	13725.0	21433.0	34934.0	52371.0	74752.0	107228.0	154177.5	209450.0	279900.0	367169.5	456389.0	546014.0	647147.5	779685.5	910350.0	1034573.5	1147892.5	1237798.0	1325650.5	1390240.5	1405409.5	1397945.5	1382330.0	1343672.5	1275211.0	1178946.0	1078720.0	990373.0	916004.5	848962.0	795953.0	757583.5	713370.0	656394.5	590482.0	521726.0	458084.0	392486.5	327904.0	268258.0	213221.5	164065.0	123568.0	92152.0	67332.0	48257.0	33940.5	23970.0	16976.0	12111.5	8578.5	6027.5	4554.5	3792.0	3106.5	2514.5	2162.0	1914.0	1759.5	1593.5	1384.5	1220.5	1106.0	955.5	815.0	678.5	557.0	517.0	922.0
BR_1_19_1	1743.0	1758.5	1503.0	1050.5	739.0	549.5	450.5	368.0	310.0	289.5	267.5	265.5	251.5	245.0	265.5	317.5	398.5	451.0	573.5	729.5	909.5	1248.0	2006.5	2865.0	3157.5	3618.5	4588.5	5985.0	8055.5	11129.0	15272.0	20279.5	26599.5	37038.5	55043.5	81886.5	113565.5	152346.5	203421.0	260800.5	328569.5	420204.0	518914.5	609106.5	701146.5	825697.0	951615.0	1052291.0	1150328.5	1243068.0	1349795.0	1416807.5	1437284.0	1446583.0	1449660.5	1443624.0	1395244.0	1326416.5	1263517.0	1210255.5	1164926.5	1132783.5	1110666.5	1088472.0	1057694.5	1003219.5	926133.0	846965.5	769932.5	688273.0	598702.0	498314.5	403984.5	324594.5	254973.0	195925.5	148636.5	109966.5	78124.5	55482.5	40141.5	28686.5	19821.5	13741.5	9876.5	7564.0	5805.0	4480.5	3581.5	2805.0	2280.0	1885.0	1487.0	1163.0	918.0	751.5	681.0	623.5	588.5	440.5	160.0
BR_1_19_2	955.0	773.5	499.0	390.0	366.0	341.5	357.0	375.0	377.0	406.0	456.5	494.5	510.5	574.0	653.5	710.0	822.0	951.5	1114.5	1350.5	1569.5	1921.0	2756.5	3728.0	4068.5	4415.5	5299.0	6737.5	8773.0	11343.5	14209.5	16991.0	21260.5	29359.5	43618.5	61063.5	82815.5	115129.5	160534.5	215692.5	285357.5	368426.0	455884.5	546951.5	647701.5	778728.0	909912.0	1038519.0	1162083.5	1265402.5	1375185.5	1458475.0	1483551.5	1491581.5	1503449.5	1492477.5	1449327.5	1374879.5	1289645.5	1222297.5	1171235.0	1122841.5	1093052.5	1076855.0	1046454.5	996380.5	927900.5	853424.0	778571.0	693738.5	603421.0	509271.0	415706.0	332822.5	261912.5	201393.5	150711.0	111023.0	80169.5	57449.0	40917.0	29715.0	21677.5	15629.5	12044.0	9988.5	8157.0	6648.0	5896.5	5469.5	5133.0	4766.0	4451.5	4252.0	4135.5	4010.5	4084.0	4407.0	5044.5	6906.5	30127.0
BR_1_25_1	1141.0	1044.5	864.0	722.0	591.0	490.5	423.0	379.5	347.0	312.0	334.5	384.0	443.5	541.5	714.5	960.0	1298.5	1769.0	2369.5	3156.0	4251.0	5683.5	7424.5	9598.0	12112.5	15027.0	18209.0	21715.0	26111.5	31828.5	38292.0	44773.0	52950.0	65394.5	84814.0	113245.5	148813.0	191440.5	246386.5	309608.0	384031.0	483186.5	587544.5	689051.5	795544.5	931931.0	1067523.5	1179744.0	1278121.0	1359066.5	1459717.0	1515625.5	1519666.0	1509430.0	1488177.5	1460070.0	1396005.0	1316853.5	1238987.5	1162412.0	1091407.0	1040748.0	1004127.5	962906.5	918672.0	860168.0	780802.5	701479.0	629046.0	552903.0	469475.0	382111.5	304389.5	239178.5	183828.0	137565.5	101537.5	73473.5	51184.5	37124.5	27312.0	18783.5	12358.5	8159.0	5622.5	4218.0	3132.0	2258.0	1756.0	1384.5	1105.0	856.0	654.5	523.0	406.0	302.0	240.0	207.0	186.0	122.0	38.0
BR_1_25_2	447.0	354.0	219.5	172.0	153.5	136.5	130.0	143.0	177.5	210.5	262.0	326.5	400.5	537.5	723.5	954.0	1241.0	1627.0	2126.0	2775.5	3857.0	5238.0	6747.0	8785.0	11420.5	14470.0	17773.0	21170.5	25409.5	31282.0	36856.0	41024.0	46137.0	55102.5	71647.5	91788.0	115871.5	152132.5	206361.5	268103.5	346893.5	445298.0	545484.0	647343.0	758625.5	904367.5	1053882.5	1192940.5	1318337.5	1420151.0	1521073.0	1596966.5	1605955.5	1586867.5	1572213.5	1529723.5	1455321.5	1358477.0	1256272.5	1170239.0	1101858.0	1035065.0	982024.5	941147.5	892679.5	832763.5	762921.5	690456.5	615082.0	532589.0	447853.5	364439.0	287933.0	223803.5	171175.0	128736.5	94038.0	68011.5	48410.0	34451.0	24668.5	17492.0	12217.5	8717.5	6836.5	5757.0	4810.0	4009.0	3505.0	3190.0	2967.5	2736.5	2437.0	2175.0	1954.5	1722.5	1504.5	1299.0	1135.5	1030.5	2109.5
BR_1_31_1	715.0	640.0	521.5	432.5	374.0	331.0	266.0	222.0	205.5	187.5	165.5	146.5	142.0	151.0	168.5	192.5	221.5	255.5	329.0	463.0	620.5	766.0	1002.5	1373.0	1846.0	2601.0	3382.5	4495.5	6593.0	10381.5	16107.0	21599.5	28070.5	39757.0	57062.0	81740.5	117095.5	161276.0	213303.0	271410.5	340675.0	429996.0	531547.5	629062.0	725285.0	859896.5	992775.5	1090639.0	1166514.5	1214423.5	1282792.0	1325818.0	1314027.5	1285580.5	1255080.5	1224840.5	1175874.5	1121714.0	1069323.0	1013494.0	960433.0	921430.5	890758.0	858588.5	823861.0	783564.0	730053.5	672501.5	610753.0	539697.5	460406.0	375419.5	300678.5	237330.0	182258.0	136821.5	100611.0	72108.5	50908.5	37011.0	27677.5	19163.5	12134.5	7995.5	5471.0	3977.0	2959.5	2091.5	1584.5	1220.0	973.5	795.5	603.5	453.5	344.0	259.5	218.0	175.0	144.5	98.0	32.0
BR_1_31_2	289.0	244.0	170.5	128.5	119.5	106.5	100.0	113.5	118.0	139.5	165.0	178.0	194.0	228.0	267.5	310.0	362.0	407.0	486.0	593.5	750.0	1011.5	1284.0	1568.0	1982.5	2565.5	3295.0	4316.5	6646.0	11198.0	15834.0	19324.5	24141.0	34312.0	52113.5	72510.5	97043.5	136190.5	191262.0	247618.0	322035.0	416679.0	509339.0	602598.5	708027.5	842958.0	975477.5	1084782.5	1175764.0	1247235.0	1317561.0	1370340.5	1369001.5	1345539.5	1325097.5	1285469.0	1224342.0	1151259.5	1078460.5	1017609.0	969164.5	922721.5	877960.0	840070.0	804143.0	763140.0	713041.0	658506.5	597463.0	522630.5	441217.0	359314.5	284637.5	222176.0	171252.0	128147.0	93975.0	68743.0	49460.5	35718.5	25377.0	17679.0	11963.0	8444.5	6532.0	5448.0	4517.5	3771.5	3315.5	2986.5	2733.5	2403.5	2076.0	1861.5	1614.0	1375.0	1152.5	881.0	667.0	530.5	746.0
BR_1_35_1	433.0	406.5	354.0	292.0	233.5	192.5	163.0	153.5	140.0	131.0	131.5	125.5	119.0	124.5	139.5	133.0	116.5	127.5	175.0	220.0	254.0	334.0	410.5	497.0	698.5	1183.5	1576.5	2083.5	3650.5	7329.0	11717.5	18250.5	28949.0	43339.0	64090.5	93744.0	133797.0	185706.0	251940.0	323765.5	401153.5	496572.0	595170.5	674997.5	755105.5	869804.5	977857.0	1070103.0	1166020.0	1237720.5	1323608.5	1384390.0	1393540.5	1393105.0	1395658.0	1388690.0	1334171.5	1255414.0	1177118.0	1093858.5	1021030.5	981089.5	949351.0	901701.0	837007.0	760794.5	680700.0	590118.5	503818.5	431556.0	361695.5	295366.0	237186.5	188646.5	144699.0	107459.0	80070.5	57524.0	39927.5	28539.0	20472.0	14306.5	9647.0	6710.0	4617.0	3338.0	2442.0	1797.0	1424.0	1111.5	850.5	663.5	511.5	382.5	308.0	220.0	148.5	122.0	98.5	64.0	27.5
BR_1_35_2	156.0	135.0	89.0	63.5	62.5	67.5	86.5	94.0	92.0	112.0	134.5	161.0	163.0	161.0	197.0	229.5	255.5	279.5	321.5	397.0	459.5	513.5	617.5	725.5	865.0	1114.0	1380.5	1756.0	2516.5	4351.0	6451.5	9450.5	16291.5	25508.5	37267.0	54498.0	81139.0	118231.0	167076.5	231039.5	309850.0	397277.5	490827.0	585884.0	685665.0	809905.5	944906.5	1088208.0	1212113.5	1305189.5	1397684.5	1473442.0	1505429.5	1513596.5	1530958.5	1520281.5	1451729.5	1346951.5	1241276.0	1142451.0	1065188.0	993569.5	934790.0	886932.5	815452.5	738966.5	661302.0	572896.5	486773.0	411894.0	343362.5	280848.0	224228.5	177379.0	135471.0	100846.5	73831.0	52865.0	37544.0	26494.0	18690.0	13666.0	9947.0	7204.5	5609.5	4795.5	4033.0	3257.0	2894.5	2718.5	2554.0	2367.0	2077.0	1833.5	1590.5	1388.0	1239.5	985.0	762.0	628.5	984.5
BR_1_8_1	641.0	621.5	566.0	497.0	428.5	381.5	352.5	312.5	273.0	238.5	215.0	202.5	190.5	192.0	193.0	190.0	200.5	214.0	228.0	275.0	332.5	392.5	483.5	634.5	896.0	1265.5	1653.0	2234.5	3909.5	7237.0	11148.5	15865.5	22928.5	36122.0	57112.0	89850.0	131906.0	180130.5	236517.0	296337.5	368200.5	473123.5	582831.0	687997.0	790403.0	924102.5	1062961.0	1161453.5	1259929.0	1342990.5	1435763.0	1485428.5	1481236.0	1480917.0	1477643.0	1449877.0	1381729.5	1289411.0	1192575.0	1107280.5	1025322.0	960322.0	904567.5	849943.5	799607.5	734688.5	651471.0	572797.0	499797.0	428860.0	364754.0	297018.5	234723.5	184303.5	141303.5	105704.5	77711.5	55969.5	38733.5	27880.5	20858.5	14445.0	9497.5	6151.5	4101.0	3066.5	2155.5	1480.0	1174.0	889.5	730.5	578.0	431.0	328.0	249.0	194.0	135.5	102.0	78.5	45.5	20.0
BR_1_8_2	256.0	225.5	178.5	145.5	125.0	108.0	112.5	117.5	117.5	128.0	144.0	159.5	175.0	208.5	230.0	255.5	281.0	310.5	367.5	441.5	534.0	622.0	715.5	854.0	1025.0	1285.5	1610.0	1974.5	3036.0	5238.5	7807.5	10481.5	15549.5	24169.0	37725.5	54605.5	78187.0	114371.5	163152.0	222206.0	298886.0	391269.0	489108.0	588665.0	703971.0	868176.5	1024941.0	1174451.0	1315096.5	1418740.0	1519434.5	1597819.0	1620863.5	1615859.0	1599263.5	1558498.5	1484736.0	1368466.0	1242173.0	1134539.0	1041846.5	954958.0	884691.0	832380.0	776569.0	706056.5	628940.5	553320.0	484208.0	412651.0	343669.5	280272.5	222715.0	174680.0	133595.0	98530.5	72128.5	51838.0	35965.5	25634.5	18132.0	12973.5	9452.0	6721.5	5065.0	4192.0	3424.5	2660.0	2355.0	2175.0	1916.5	1763.0	1621.5	1460.5	1294.5	1206.0	1083.0	882.5	724.0	671.0	1476.5
BR_2_13_1	2261.0	1989.0	1498.5	1043.0	715.0	541.5	429.5	356.0	316.0	295.5	264.0	250.0	234.5	254.5	268.0	263.0	293.5	343.5	400.5	490.0	630.0	757.0	1399.5	2161.0	2171.5	2446.0	3116.0	4194.0	6257.5	9812.5	14601.0	20411.5	28131.0	40730.0	61681.5	94601.0	135074.0	183710.0	246715.0	317180.5	398093.5	507050.0	624528.0	733618.0	842840.0	983047.5	1130109.0	1251496.0	1361287.0	1462576.5	1578315.5	1645838.0	1664522.5	1673486.5	1676165.0	1678773.5	1637258.5	1562368.0	1490618.0	1434654.0	1388231.0	1354990.0	1330302.5	1304830.5	1275602.0	1219605.5	1134155.0	1039058.5	942911.0	843528.0	732344.0	611694.5	499911.5	400690.5	313296.5	239004.0	178735.5	130847.5	92963.5	66537.5	48451.5	34372.0	23846.0	16839.5	11966.5	9008.0	6856.0	5206.0	4117.0	3223.0	2594.0	2073.5	1675.5	1333.0	1009.5	820.0	681.0	653.5	600.0	404.5	170.5
BR_2_13_2	1408.0	1070.0	620.5	468.0	398.0	366.0	357.5	359.0	393.0	442.0	470.0	473.5	483.0	511.5	579.5	682.5	770.5	843.5	934.0	1085.0	1292.0	1520.5	2226.0	3101.0	3268.5	3456.5	4027.5	5177.0	7242.5	9891.5	12761.5	15845.5	20387.5	29244.0	45300.5	65778.0	91065.0	127996.0	181472.5	244547.5	324004.0	422807.0	527877.5	639284.0	756549.5	904971.0	1060712.5	1215500.0	1360620.5	1481789.0	1612741.5	1713058.5	1741703.0	1748814.0	1764013.0	1756113.5	1712436.0	1638063.0	1548135.0	1472147.5	1415610.0	1361815.0	1330287.5	1310899.5	1276522.0	1222264.0	1142222.0	1050671.5	956353.5	849619.0	737886.5	624354.0	510375.0	407333.0	319471.0	244691.5	182580.5	134134.5	96697.0	68874.5	48670.5	34619.0	24778.0	18073.0	13839.0	11312.5	9218.5	7479.0	6633.5	5990.5	5470.5	5038.0	4622.0	4307.5	4074.0	3845.5	3729.0	3757.0	4029.5	5201.0	22868.5
BR_2_19_1	1313.0	1096.5	781.5	613.5	479.5	358.0	285.0	251.5	224.0	211.0	192.0	181.5	192.5	191.0	228.5	289.5	346.0	429.5	531.0	663.0	851.5	1128.0	1479.5	1872.5	2344.5	3055.5	3833.5	4770.0	6682.5	10367.0	15361.0	21572.0	29966.5	42303.5	61391.5	90461.5	128975.5	176710.5	236895.5	303692.0	381913.0	482815.5	588335.5	691901.5	797202.0	930442.5	1067962.0	1181137.0	1283148.5	1371205.5	1475481.0	1536235.0	1541624.0	1532382.0	1516147.5	1499059.5	1440872.5	1358955.0	1280026.0	1200310.0	1128729.0	1080109.0	1039574.0	996739.5	950350.0	886606.0	803530.0	713713.0	631778.5	552714.5	469591.5	384523.0	306859.5	240369.5	184033.5	137816.0	100694.0	71582.0	49233.0	34384.0	24831.5	16861.5	10667.0	6872.5	4541.5	3319.0	2456.5	1738.0	1338.5	1076.0	810.5	619.0	524.5	429.0	288.5	203.0	180.5	163.0	145.5	89.5	28.5
BR_2_19_2	538.0	422.5	262.0	189.0	154.0	136.0	131.0	141.0	151.5	164.5	183.5	184.0	204.0	247.0	299.5	358.0	413.0	494.5	636.0	777.0	974.5	1240.5	1489.5	1899.5	2387.5	2955.0	3696.5	4695.0	6442.0	9690.5	12991.5	16082.5	21614.0	31151.0	46540.5	66881.5	93371.5	130948.5	185717.0	251274.0	332359.0	432689.0	537806.5	641675.5	753456.0	898758.5	1049445.5	1195483.0	1325172.5	1430049.5	1541025.0	1628385.5	1647638.5	1634637.0	1624121.5	1590179.5	1517337.5	1416306.0	1310089.0	1212566.5	1134169.0	1065618.5	1013558.5	971443.5	917117.0	853361.0	777003.5	692183.0	611211.5	528065.5	445396.5	364746.0	288987.0	225162.5	171031.0	127506.0	93173.5	66976.0	46830.5	32681.0	22964.5	16009.0	11152.0	7947.5	6283.5	5432.0	4522.5	3775.0	3467.5	3155.5	2808.5	2537.0	2262.5	2022.0	1803.5	1636.5	1489.0	1277.5	1060.0	994.0	1925.5
BR_2_25_1	365.0	369.0	337.5	272.0	230.0	204.5	175.5	172.5	154.0	128.5	144.0	174.0	200.0	263.0	380.0	494.0	616.5	812.0	1116.5	1524.0	2106.0	2834.0	3705.0	4880.0	6383.5	8236.0	10271.0	12534.5	15450.0	19988.5	26192.5	32311.5	39991.5	51975.5	69342.0	96474.5	133913.5	178439.5	233661.0	296729.5	369143.0	464964.5	568760.0	669368.0	771456.5	900318.5	1032077.0	1139191.5	1235419.0	1316099.0	1408370.5	1458835.0	1458436.5	1447179.5	1427545.5	1405195.5	1349733.0	1275018.0	1203105.5	1132462.0	1068781.0	1026388.0	992341.5	952394.5	908954.5	854942.5	783252.5	703224.5	628841.0	553382.5	470550.0	385689.5	308819.0	241987.5	185088.0	138587.0	102148.5	73452.5	51438.0	37055.0	27125.0	18823.5	12149.5	7886.0	5353.0	3983.0	3030.0	2142.5	1625.0	1276.5	1018.0	763.5	574.5	485.0	367.0	251.5	200.0	155.5	136.0	99.5	30.5
BR_2_25_2	173.0	139.0	92.0	82.0	90.0	92.5	101.5	130.0	147.5	161.5	194.0	225.0	270.0	371.5	467.5	569.0	740.5	970.5	1256.0	1633.5	2219.0	2969.5	3893.0	5027.0	6346.5	8004.0	9825.0	11876.5	15214.5	20298.0	24571.5	27914.0	33034.0	42506.5	59273.5	79597.0	103678.5	139894.0	193299.5	253891.5	330053.0	425975.5	524327.0	622839.0	728308.0	863588.0	1008737.5	1141673.5	1259085.0	1360290.0	1460795.0	1541310.0	1555574.0	1538179.0	1525421.0	1487115.5	1417253.0	1325492.5	1227835.0	1142883.5	1077882.5	1016694.5	969471.0	931883.5	882582.0	827066.5	763234.0	691077.0	615880.5	533535.0	449624.0	367792.5	290203.0	225491.0	172820.0	129297.0	94690.0	68320.5	48568.0	34907.5	24792.0	17470.5	12415.5	8934.0	6960.5	5890.0	4947.0	4067.0	3548.5	3233.0	2947.5	2652.0	2353.5	2104.5	1839.0	1634.5	1434.5	1122.0	897.5	755.5	1142.0
BR_2_8_1	2756.0	2329.5	1586.0	1114.0	807.0	558.0	420.0	346.0	291.0	256.0	248.5	229.5	217.5	228.5	218.0	223.0	240.5	237.0	242.5	275.5	340.0	414.5	641.0	901.0	983.0	1268.0	1723.0	2386.0	4001.5	7454.5	11995.0	17163.5	24186.5	37474.5	59679.5	92356.5	131949.5	179363.0	240609.5	311689.5	393466.5	504085.5	620137.5	721449.0	825203.0	959223.5	1091711.5	1202695.0	1310024.0	1404403.5	1512996.0	1571880.5	1587611.0	1604250.5	1619812.5	1630423.0	1585606.5	1503174.0	1430245.0	1380152.5	1334653.0	1295719.5	1266684.0	1239084.0	1206573.0	1147696.5	1058892.5	964422.5	871151.0	773414.5	672876.0	566494.5	464315.0	374004.5	292608.0	224241.0	170408.0	125920.5	89972.5	64808.0	46658.5	33445.5	23757.5	16651.5	11903.5	9222.5	6976.5	5213.5	4162.5	3348.0	2706.0	2164.5	1728.0	1345.5	1060.0	850.5	725.0	631.5	601.5	442.5	174.5
BR_2_8_2	1350.0	1056.5	637.0	457.0	368.0	335.0	333.0	342.0	364.0	397.5	402.0	424.5	451.5	463.5	539.5	576.0	641.5	736.0	825.5	955.5	1053.5	1193.5	1506.0	1892.5	2079.0	2239.5	2645.0	3352.5	4715.0	6751.5	8970.0	11465.0	15455.5	23219.5	36810.5	55160.0	78653.0	113392.0	163547.0	224425.5	297597.0	388798.5	490276.0	594297.5	708302.0	855534.0	1004689.5	1154066.0	1296588.5	1417922.0	1548194.5	1643232.0	1678375.0	1699485.5	1723452.5	1725224.0	1688227.0	1615095.0	1522256.0	1442798.0	1381461.0	1319014.0	1279061.0	1255962.5	1217806.0	1158685.0	1073987.5	980025.5	887975.5	784574.0	679113.5	574150.0	472206.5	381800.5	300819.0	231265.0	174233.5	128422.0	92726.0	66571.5	47462.5	34204.5	25017.5	18531.0	14165.5	11730.0	9794.0	7804.5	6895.0	6340.5	5794.0	5320.5	4850.0	4545.0	4227.5	3914.0	3783.5	3731.5	4003.5	5062.0	23145.5
