Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
BR_1_13_1	0.0036660585220999638	0.03661225676590604	0.00025890243800140986	0.00016224552781421686	0.0011874991822998	3.452032506685465e-06	0.0009458569068318174	3.4520325066854654e-05	0.001988370723850828	0.0	0.0018392429195620158	0.0	8.284878016045115e-06	9.665691018719301e-06	0.0008768162566981081	5.730373961097872e-05	7.663512164841733e-05	0.0	8.284878016045115e-06	2.071219504011279e-06	1.380813002674186e-06	0.00019469463337706025	0.0	1.380813002674186e-06	3.452032506685465e-06	2.071219504011279e-06	6.144617861900127e-05	8.146796715777697e-05	8.284878016045115e-06	1.5879349530753138e-05	3.5210731568191744e-05	1.9331382037438602e-05	0.015003914087057707	0.0	1.795056903476442e-05	0.00016155512131287977	6.904065013370931e-05	4.487642258691105e-05
BR_1_13_2	1.0356097520056396e-05	0.00013462926776073314	0.0	0.0	3.452032506685465e-06	0.0014429495877945244	0.001329032515073904	0.0002727105680281517	0.0006075577211766418	0.0003666058522099964	0.0003776523562313899	3.106829256016919e-05	3.1758699061506276e-05	2.761626005348372e-06	0.0029942929962989725	2.071219504011279e-06	1.2427317024067674e-05	1.380813002674186e-06	0.0	0.0003527977221832545	0.0014291414577677825	2.071219504011279e-06	0.0002257629259372294	0.0014077388562263326	0.0003797235757354012	8.284878016045115e-06	1.4498536528078954e-05	0.0	5.592292660830454e-05	0.0005937495911499	0.0002651160965134437	2.5545040549472444e-05	6.904065013370931e-05	0.0001877905683636893	0.0004418601608557395	0.00025268877948937603	0.00025130796648670185	9.665691018719302e-05
BR_1_19_1	0.009267243413944417	0.05657596654306172	0.0	0.1005776003532415	0.0	2.8435849689918433e-06	0.0	0.00018767660795346164	0.0	0.0	0.001060088476440159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021567454555815536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BR_1_19_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0484933606271993	0.0
BR_1_25_1	0.001128945165500066	0.06307766211502146	0.0	1.146137223857935e-05	0.0	0.0	0.00088252566237061	3.1518773656093215e-05	2.8653430596448376e-06	0.0	0.00210946556051053	0.0	0.0	9.742166402792449e-06	0.001077368990426459	5.329538090939398e-05	6.303754731218643e-05	0.0	9.742166402792449e-06	1.7192058357869026e-06	2.2922744477158705e-06	0.00018051661275762478	0.0	0.0	5.730686119289676e-07	0.0	3.438411671573805e-06	0.00010429848737107211	0.0	1.3180578074366254e-05	4.8137763402033276e-05	2.808036198451941e-05	0.01811813723474624	1.1461372238579353e-06	3.209184226802219e-05	0.00017421285802640614	7.679119399848166e-05	0.0
BR_1_25_2	1.146137223857935e-05	0.0	0.0	0.0	0.0	0.0018108968136955376	0.0013323845227348496	0.00030659170738199764	0.0006905476773744059	0.00037593300942540274	0.0004028672341860642	2.521501892487457e-05	0.0	1.1461372238579353e-06	0.003710046193628136	2.8653430596448376e-06	1.7765126969797994e-05	2.2922744477158705e-06	5.730686119289676e-07	0.00041146326336499874	0.0017512976780549247	4.584548895431741e-06	0.0002315197192193029	0.0017512976780549247	0.00041146326336499874	8.596029178934514e-06	2.12035386413718e-05	0.0	6.017220425254159e-05	0.0006916938145982638	0.00030773784460585556	4.527242034238844e-05	8.366801734162927e-05	0.0002206314155926525	0.0004876813887515514	0.00028309589429291	0.00027679213956169135	7.736426261041062e-05
BR_1_31_1	0.001108984999700768	0.06053182846763201	0.0	1.2932769675810705e-05	0.0	6.4663848379053524e-06	0.0009311594166583709	3.2331924189526766e-05	3.2331924189526762e-06	0.0	0.002095108687481334	0.0	0.0	9.052938773067494e-06	0.0011057518072818153	5.819746354114818e-05	4.138486296259426e-05	0.0	8.406300289276959e-06	2.5865539351621414e-06	2.5865539351621414e-06	0.00020433776087780916	0.0	6.466384837905353e-07	0.0	0.0	3.8798309027432115e-06	9.764241105237082e-05	0.0	1.2932769675810705e-05	3.5565116608479446e-05	1.8752516029925522e-05	0.018197700210833244	0.0	4.0738224478803725e-05	0.00016941928275312026	6.401720989526299e-05	0.0
BR_1_31_2	6.4663848379053524e-06	0.0	0.0	0.0	0.0	0.0017329911365586348	0.0013870395477306983	0.00019075835271820793	0.0006013737899251978	0.00035241797366584174	0.00041514190659352367	2.19857084488782e-05	0.0	6.466384837905353e-07	0.003652860794932734	1.2932769675810707e-06	1.1639492708229635e-05	1.2932769675810707e-06	0.0	0.00039962258298255083	0.0017368709674613777	1.9399154513716057e-06	0.00023602304658354537	0.0017679096146833236	0.0003724637666633483	7.113023321695889e-06	7.759661805486423e-06	0.0	2.6512177835411947e-05	0.0006337057141147246	0.00028387429438404496	2.6512177835411947e-05	6.401720989526299e-05	0.00018429196788030254	0.00044876710775063153	0.00024507598535661285	0.00023925623900249805	4.8497886284290146e-05
BR_1_35_1	0.001124774008395464	0.06111481567404628	0.0	1.2567307356373898e-05	0.0	0.0	0.0008859951686243599	5.341105626458908e-05	0.0	0.0	0.00211382109734209	0.0	0.0	8.79711514946173e-06	0.0011046663166252657	5.341105626458908e-05	6.095144067841341e-05	0.0	1.1310576620736509e-05	3.1418268390934745e-06	1.8850961034560848e-06	0.00019353653328815806	0.0	1.25673073563739e-06	6.28365367818695e-07	0.0	2.51346147127478e-06	9.551153590844165e-05	0.0	1.1310576620736509e-05	4.0843748908215175e-05	2.6391345448385187e-05	0.01812519903473026	1.25673073563739e-06	2.5762980080566493e-05	0.00016463172636849808	7.163365193133122e-05	0.0
