Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138
BR_1_13_1 - illumina_universal_adapter	0.0009493089393385029	0.0009631170693652448	0.0009838292644053575	0.0009907333294187286	0.0010148975569655267	0.0010666780445658087	0.0011011983696326633	0.001180595117286429	0.0012668959299535656	0.0014015251977142987	0.0015654967417818584	0.0017242902370893896	0.0018313032447966392	0.001903795927437034	0.001986644707597485	0.00209710974781142	0.0024492170634933374	0.0040336999840619656	0.004606737380171753	0.004819037379332909	0.00604450891920625	0.006255082902114063	0.006374178023594711	0.006482917047555303	0.0066572446891429195	0.006838476395743906	0.007128447126305485	0.007395979645573609	0.007725648749962071	0.008165782894564468	0.008769888583234423	0.009579390206052165	0.010614999958057805	0.011650609710063445	0.012920957672523697	0.014633165795839686	0.01678896009626476	0.019231273094744726	0.02201533731138655	0.024965099088349284	0.028560390944062194	0.03287197954491235	0.038424573831915915	0.04465204047397649	0.05178048760028198	0.05985306561716594	0.06878865176072127	0.07937948749123228	0.09118026061533653	0.10481578901674411	0.1198649247296394	0.13767223441537638	0.157557667670138	0.17994064644348656	0.20507489512466343	0.23285340070596136	0.2637922420471298	0.29748580532863333	0.33478156453086305	0.37557768469487196	0.420766516223638	0.4703359770033879	0.5236094686628114	0.5819609001395691	0.645107204768113	0.7146604817290652	0.7876899554242495	0.8665412819419589	0.9525676580248139	1.0454256064383998	1.1461196686421613	1.2540060405736022	1.3682337962198243	1.4894225754157775
BR_1_13_2 - illumina_universal_adapter	0.0009493089393385029	0.0009631170693652448	0.0009838292644053575	0.0009907333294187286	0.0010114455244588413	0.0010632260120591232	0.0010977463371259779	0.001180595117286429	0.0012634438974468802	0.0013963471489542706	0.0015585926767684875	0.0017191121883293617	0.0018278512122899538	0.0018951658461703203	0.001979740642584114	0.002102287796571448	0.002483737388560192	0.00409928860168899	0.004737914615425801	0.004998543069680553	0.00617741217071364	0.0064138763974215945	0.0065778479414891535	0.00674009346930337	0.006962749565984583	0.007199213792692538	0.0075685812709078825	0.007915510537829771	0.008309042243591913	0.008835477200861447	0.009512075572171798	0.010407878007656676	0.011541870686102853	0.012677589380802372	0.01407393652975664	0.015920773920833367	0.018187033261472373	0.020739811300166274	0.023677490963355606	0.026784320219372524	0.030543583619152992	0.0350312258778441	0.040770229920208685	0.04722207867520382	0.05451449734557687	0.06277521113407518	0.0719282753255517	0.08274867121775728	0.09486185328371657	0.1088581190820728	0.1241782393467429	0.14225825960050803	0.16246990992715143	0.18520844804868858	0.2106965300618007	0.23872876003234	0.2701042834856042	0.30422762481419	0.341806450681968	0.3831462659657798	0.4289184909881757	0.4790661672127955	0.5330231613085425	0.5918388911574496	0.6557549990349842	0.7257915605468723	0.7996840423687281	0.8793673087205487	0.9661755701661681	1.0600604982504926	1.1620628807742883	1.270960698230188	1.385889216475267	1.507777032253824
BR_1_19_1 - illumina_universal_adapter	0.0004890966146665971	0.0005146888793875236	0.000526063219263491	0.0005289068042324829	0.000543124729077442	0.0005744041637363523	0.0006085271833642544	0.0006739296376510669	0.0007108962422479609	0.0008118435086471713	0.0009511791721277716	0.001067766155856437	0.001161604459833168	0.0012696606886548581	0.001396200219774995	0.0015156307884726526	0.0016905112640656509	0.0029615937452050047	0.0031151473335305642	0.0033298379986894484	0.003814669235902558	0.004005189428825011	0.004145946884790108	0.004322249152867602	0.004499973213429593	0.004753052275669866	0.004972008318282238	0.00528480266487134	0.005645937955933305	0.006066788531344097	0.006547354391103719	0.00708763553521217	0.00781985866472757	0.008662981608033651	0.009442123889537416	0.010400412024087667	0.011587608748641762	0.012908453966738474	0.014382852773160744	0.016174311303625604	0.018116479837447033	0.020452484889473835	0.023296069858465676	0.026586097667589237	0.030410719450883267	0.03489931832443689	0.040071799383033055	0.04592674083418727	0.05275561013722117	0.060646558426173544	0.06972185985471101	0.0800412297071824	0.09173689468464585	0.10459842949939596	0.11931824709138225	0.1358522718935853	0.15431140371979585	0.17480796417628908	0.19747560175660755	0.22298682430591787	0.25069187265880544	0.28126041107546773	0.3148985994661567	0.35218084199460875	0.3933516869681572	0.4389229796812205	0.4889302649459111	0.5439763827756552	0.6045845528047473	0.6698235009558426	0.7423448702125262	0.8220036377413791	0.9088993290163163	1.0018945100497412
BR_1_19_2 - illumina_universal_adapter	0.0004947837846045808	0.0005203760493255073	0.0005289068042324829	0.0005317503892014748	0.0005402811441084502	0.000563029823860385	0.0005971528434882871	0.0006653988827440914	0.0007023654873409853	0.0007876730364107405	0.0009184779449843654	0.001036486721197527	0.001127481440205266	0.0012241633291509885	0.0013677643700850768	0.0014957256936897097	0.0016791369241896835	0.002997138557317403	0.0031862369577553605	0.00344784677490261	0.0039013985774568093	0.004131728959945149	0.0043222491528676025	0.004544048780448966	0.004787175295297768	0.005074377377165944	0.005358735874065129	0.005735510882456548	0.006183375515072764	0.006675315714708353	0.007252563463413696	0.007873886779138414	0.008658716230580163	0.009560132665750577	0.010447331176076033	0.011523628086839446	0.012800397737916783	0.014212237675021232	0.015800379880203178	0.01768994209209826	0.019771446289400287	0.02221692936273327	0.0252041153726592	0.02864200960017034	0.03263866827408838	0.037376080832428785	0.04281870246307917	0.04891961401405118	0.055909145867833125	0.0640403770866653	0.07332183842545469	0.08385163356563147	0.09579753402036621	0.10893489657710853	0.1238608740793467	0.14074465983273576	0.15954502185522534	0.18037143816812162	0.20334191754763772	0.22931522265440923	0.2574638702624595	0.2887518356762767	0.32290471294635326	0.3609348183216502	0.40275542246061324	0.4488883232050524	0.4996363623541653	0.5553450354816845	0.6167266606223425	0.6828840867184223	0.7563680094871095	0.8371443059087762	0.9251973362660931	1.0194508036482968
BR_1_25_1 - illumina_universal_adapter	0.000601722042525416	0.0006160487578236401	0.0006303754731218644	0.0006504328745393782	0.0006848169912551163	0.0007507198816269475	0.000776507969163751	0.0008538722317741617	0.0009054484068477688	0.0010143314431142725	0.0011447045523281128	0.001230664844117458	0.0013108944497875132	0.001398287413106681	0.00150430510631354	0.0016303802009379126	0.003948442736190587	0.009657638782532927	0.01280521813355278	0.013002926804668274	0.013488602453278074	0.01363473494931996	0.01377656943077238	0.013955653372000183	0.014146198685466564	0.01433960934199259	0.014541616027697553	0.014780872173177896	0.015040185720075754	0.015343912084398108	0.015746492784278206	0.01619205363005298	0.01679091032951875	0.01737114229909683	0.018007248458337982	0.018806679171978896	0.019856827403338724	0.021169154524656064	0.022637642842724043	0.024233638926946216	0.026209292966571332	0.02861331579361335	0.03128954621132163	0.034195004073801494	0.03755891682582453	0.04150019620436601	0.04616497470546781	0.05153749294230188	0.05809626320582891	0.06528970695706728	0.07326538936358869	0.08287718265716729	0.09393454152433672	0.1062669780530481	0.1204532915413497	0.1362384664569331	0.154085255703931	0.17437331723774624	0.19735623391915752	0.22317870557267677	0.25142955546924506	0.283442600803127	0.31846568902116584	0.35652317553936863	0.39900188639860334	0.4464061219773675	0.49714704954908817	0.5539008995314734	0.6159470381450227	0.6832969267619746	0.7586783719751111	0.83920310798031	0.9276849016621426	1.023413147941817
BR_1_25_2 - illumina_universal_adapter	0.0006045873855850608	0.0006217794439429298	0.0006389715023007988	0.0006590289037183127	0.0006905476773744059	0.0007650465969251717	0.0007908346844619753	0.0008681989470723858	0.0009283711513249275	0.0010329561730019641	0.0011618966106859818	0.0012564529316542615	0.001340980551913784	0.0014341042013522412	0.0015501505952678573	0.0016819563760115197	0.004020076312681708	0.00976652181879943	0.012969975359482359	0.013236452264029329	0.013743617985586465	0.013951355357410716	0.014121843269459583	0.014322417283634722	0.014580298159002757	0.014810958275304167	0.015106088610447585	0.015424141690068161	0.015755088813457142	0.016104660666733814	0.016545923497919116	0.017073146620893764	0.01773074285308226	0.018422723201986485	0.019186337127381832	0.020098948891878715	0.021272306874803276	0.022667728944850314	0.024300974488847868	0.02603737238299264	0.028177783648547335	0.030720775613982128	0.03353310982702354	0.03658756552860493	0.040074688032192704	0.044097629687934056	0.048877021911421646	0.05438850928664849	0.06108481601703848	0.06850175652692914	0.07675394453870626	0.08652762971515482	0.09781564869862566	0.11042172548953312	0.12477709421835376	0.1407126996445685	0.1587958796939871	0.17934612011775986	0.2025453702001743	0.22857557922551783	0.25704276252308933	0.28940824505330753	0.32464193598623026	0.3628756411026012	0.4055577913190707	0.45300930505831905	0.5038261642211203	0.5608121069913368	0.6230487909183524	0.6906465317099637	0.7663159439005944	0.8468564392926212	0.935014449208714	1.0301954149639962
BR_1_31_1 - illumina_universal_adapter	0.0005722750581546237	0.0005916742126683398	0.0006013737899251978	0.0006078401747631032	0.0006854367928179674	0.0007274682942643522	0.0007598002184538789	0.0007824325653865477	0.0008212308744139799	0.0009246930318204655	0.0010039062460848061	0.0010928190376060048	0.001138083731471342	0.001228613119202017	0.0013207591031421683	0.0014420038188528938	0.0016376119601995308	0.0023990287748628858	0.0028306599627930685	0.002982620006483844	0.0034449665223940766	0.003550045276010039	0.0036680567993018116	0.0038054674771073006	0.00393802836628436	0.004093221602394089	0.0042694305892270095	0.0045297025789527	0.004739860086184624	0.005017914634214554	0.005397814743441493	0.005945840858453972	0.006489017184838021	0.007153438226932797	0.0078033099031422845	0.008658489297955268	0.009715743218952792	0.010884542278404186	0.012408992503940373	0.013957691672618705	0.015758579849975345	0.018007265177356933	0.020666565941945506	0.023848027282194942	0.02737220701885336	0.03148806096818012	0.03616810699461412	0.0414915583124197	0.04779628352937741	0.054750880422544626	0.06280476273815574	0.07182860277945266	0.08214571978833066	0.09432030584189696	0.10774290416917899	0.12284029616947853	0.1399616666240424	0.15873196521227217	0.1797945972255394	0.20360220960249742	0.23060259949317125	0.2598193427870371	0.29173903494314735	0.32647645429237493	0.3652650637425502	0.4080385828490846	0.4548616754603573	0.5056502785734754	0.5607018458909827	0.6219934745770686	0.6897126897920324	0.7634488760986671	0.842775252097671	0.9293666114620616
BR_1_31_2 - illumina_universal_adapter	0.0005722750581546237	0.0005916742126683398	0.0006013737899251978	0.0006078401747631032	0.0006725040231421567	0.0007113023321695888	0.0007436342563591156	0.0007662666032917843	0.0008082981047381691	0.0008923611076309387	0.0009780407067331847	0.0010637203058354305	0.001108984999700768	0.0011995143874314429	0.0012868105827431651	0.0014064387022444144	0.0016165962094763383	0.002402261967281839	0.0028920906187531693	0.0030812323752619007	0.0035484286798005624	0.00370847170453872	0.003863664940648448	0.004054423293366656	0.004272663781645962	0.004521619597905318	0.004764109029326769	0.005080961886384131	0.005367099415461443	0.005727600370174666	0.006196413270922805	0.006799403657057479	0.0074541251218953955	0.008213925340349275	0.008991508117107394	0.00998571478593534	0.011181995980947832	0.012486589121995236	0.014179165353316963	0.015886290950523976	0.017771242130773385	0.02014925515491308	0.02291686786553657	0.026201791363192492	0.029855298796609017	0.03410209703890336	0.03894380268628499	0.04446771193406564	0.05093248017576151	0.058132799692769126	0.06639683951561218	0.07559850513995148	0.08604010005695914	0.09835856317316885	0.11200425177735862	0.127247137436511	0.1444250887584066	0.1634508095477336	0.18464600245017787	0.20858617571631297	0.23543945535192443	0.26479522591980525	0.29669713551761134	0.331428088482001	0.3702069983549193	0.41269599652858596	0.4593283307871404	0.5102042300955703	0.5653721923401598	0.6264552801152232	0.6938091445868454	0.7672009959008617	0.8456657261202147	0.9307455680287449
BR_1_35_1 - illumina_universal_adapter	0.000496408640576769	0.000502692294254956	0.0005058341210940494	0.0005341105626458908	0.0005435360431631711	0.0005843797920713863	0.0006000889262668537	0.0006472163288532559	0.0006912019046005645	0.0007697475755779014	0.0008530059868138784	0.0009456898785671359	0.0009943881945730848	0.001046228337418127	0.0011027812205218097	0.0012190288135682683	0.0013808328957815824	0.0022118460947218067	0.00244119945397563	0.002624996324062598	0.003170103280645316	0.003364896544669112	0.0034921405316523974	0.00363509365283115	0.003823603263176759	0.004032534747976475	0.0042446080596152845	0.004513234254357777	0.004783431362519816	0.005075621258555509	0.0054887714878963005	0.0059396236393062145	0.0064014721846529545	0.007026695725632557	0.007763454119399976	0.008702860344288925	0.009639124742338781	0.010663360291883254	0.011902810979905629	0.013286785702526305	0.01514360536443055	0.016984715892139325	0.01938350068378719	0.022154591955867636	0.02498537793789086	0.028332994434944955	0.0323341109145305	0.037007578337682034	0.04236596401175596	0.048812992685575776	0.05586168119908198	0.06397230718420178	0.07312130693964199	0.08360401218827737	0.09546440850585523	0.10895070021266398	0.12476351469382144	0.14190846375475452	0.16154173967224966	0.1832030648143796	0.2074469716182444	0.23359011274634123	0.2626692910555709	0.2941990942992935	0.3296514683516242	0.36843732068023316	0.41120072578713446	0.4577688831961779	0.5088801222145506	0.563662585894404	0.6246485866680473	0.690326905825877	0.762227613038531	0.8401904751372161
